gene,importance
AC091100.1,0.0
PLP1,0.0
UPK3B,0.0
FGF13,0.0
SEMA3D,0.0
RUNDC3B,0.0
TMEM52,0.0
LRRD1,0.0
AC007566.1,0.0
ERVW-1,0.0
CALCR,0.0
LINC01445,0.0
SPINK1,0.0
AC104041.1,0.0
GOLGA6L10,0.0
GOLGA6L4,0.0
RHCG,0.0
AC068831.6,0.0
MTRNR2L4,0.0
ACOXL-AS1,0.0
AC068491.3,0.0
AC017002.1,0.0
NT5DC4,0.0
AC104653.2,0.0
AC104653.1,0.0
AC010982.2,0.0
EN1,0.0
AC012508.2,0.0
LINC01197,0.0
LINC00924,0.0
AC024337.2,0.0
NR2F2-AS1,0.0
RASGRF1,0.0
AC109809.1,0.0
PLA2G10,0.0
AC026401.1,0.0
AC087477.2,0.0
AC015722.2,0.0
AC055807.1,0.0
AC036108.3,0.0
AC090825.1,0.0
HBA1,0.0
AL023881.1,0.0
WFIKKN1,0.0
SSTR5-AS1,0.0
RNF151,0.0
AC009065.2,0.0
NTN3,0.0
AC106820.4,0.0
AC108134.2,0.0
IL1RL1,0.0
ECRG4,0.0
AC009021.1,0.0
ERN2,0.0
AC009171.2,0.0
SRL,0.0
AC023830.2,0.0
SEPTIN12,0.0
C16orf89,0.0
LINC01290,0.0
TVP23A,0.0
BCAR4,0.0
AC007216.3,0.0
AL391845.1,0.0
ERCC4,0.0
LINC02185,0.0
VWA5B1,0.0
ITGAD,0.0
ZNF843,0.0
AC007342.1,0.0
AC007336.1,0.0
CAPNS2,0.0
AC092140.2,0.0
AC138969.1,0.0
AC099518.2,0.0
AC002550.1,0.0
NPIPB5,0.0
ADRA2B,0.0
CNNM3-DT,0.0
AC092683.1,0.0
CTRC,0.0
TBC1D8-AS1,0.0
TEPP,0.0
NDRG4,0.0
BEAN1-AS1,0.0
CMTM2,0.0
PRDM16-DT,0.0
AC009061.1,0.0
AC020978.3,0.0
AC020978.4,0.0
AC099521.3,0.0
DNAH6,0.0
TMLHE-AS1,0.0
EIF3CL,0.0
AC145285.3,0.0
AC012645.3,0.0
CTF1,0.0
FBXL19-AS1,0.0
FOXI3,0.0
TEX37,0.0
IGKV4-1,0.0
IGKV1-5,0.0
IGKV1-17,0.0
IGKV2-24,0.0
IGKV1-27,0.0
IGKV2-30,0.0
MAL,0.0
AC126773.4,0.0
AC009032.1,0.0
IL34,0.0
CALB2,0.0
MT1M,0.0
AC012181.1,0.0
CCL17,0.0
AC012511.1,0.0
SPINK5,0.0
SPINK6,0.0
AC008627.1,0.0
ADRB2,0.0
PDE6A,0.0
CDX1,0.0
CAMK2A,0.0
NMUR2,0.0
TIMD4,0.0
AC006480.2,0.0
CALN1,0.0
TYW1B,0.0
EBF1,0.0
LINC02202,0.0
AC008691.1,0.0
ASPA,0.0
P2RX1,0.0
TAT,0.0
HP,0.0
HCCAT5,0.0
VAT1L,0.0
AC027279.1,0.0
LINC01229,0.0
WFDC1,0.0
FOXC2,0.0
AC105429.1,0.0
DOC2B,0.0
LINC02091,0.0
SERPINF2,0.0
TRABD2A,0.0
ATOH8,0.0
AC019171.1,0.0
PKDCC,0.0
PLEKHH2,0.0
AC009236.1,0.0
LINC01118,0.0
AC068193.1,0.0
AC016747.3,0.0
AC012368.2,0.0
ANKRD53,0.0
ACTG2,0.0
AC007387.2,0.0
TACR1,0.0
AC005034.5,0.0
AC005034.4,0.0
REG1A,0.0
AC090617.10,0.0
TVP23C,0.0
AC005838.2,0.0
AC093484.2,0.0
CCDC144A,0.0
TNFRSF13B,0.0
SMCR5,0.0
AC127537.1,0.0
LINC02076,0.0
FOXO3B,0.0
AC007952.7,0.0
AC004771.1,0.0
AC055839.2,0.0
ASGR2,0.0
MEMO1,0.0
AC020594.1,0.0
RMDN2,0.0
AC005291.1,0.0
FABP6,0.0
C1QTNF2,0.0
MIR3142HG,0.0
AC109466.1,0.0
TENM2,0.0
GABRP,0.0
FGF18,0.0
AC011407.1,0.0
BMPER,0.0
AC004951.1,0.0
NACAD,0.0
C7orf65,0.0
LINC02587,0.0
AC002480.2,0.0
AC005224.2,0.0
AC015911.6,0.0
AC015849.4,0.0
CCL23,0.0
GRAPL,0.0
AC015726.1,0.0
LINC02693,0.0
VTN,0.0
COL4A6,0.0
AC130324.1,0.0
AC138207.9,0.0
OMG,0.0
AC005899.5,0.0
CCL7,0.0
TMEM132E,0.0
SLFN13,0.0
SLFN12L,0.0
GJD3,0.0
KRT32,0.0
KCNH4,0.0
FMN2,0.0
GREM2,0.0
MAP1LC3C,0.0
AC082651.3,0.0
Z84485.1,0.0
MIR3681HG,0.0
RAD51AP2,0.0
LINC00632,0.0
KLHL29,0.0
PFN4,0.0
KCNK3,0.0
TCF23,0.0
TOGARAM2,0.0
COLEC11,0.0
AC092580.4,0.0
LINC00299,0.0
AC082651.1,0.0
AC107993.1,0.0
AC067852.3,0.0
AC100793.2,0.0
RND2,0.0
AC243830.1,0.0
AC244093.4,0.0
AC006441.4,0.0
LINC00893,0.0
STAC2,0.0
TCAP,0.0
CSF3,0.0
RARA-AS1,0.0
FAM215B,0.0
AC002558.3,0.0
ITGB3,0.0
IL13RA2,0.0
HOXB5,0.0
AC004797.1,0.0
SGCA,0.0
TMEM92-AS1,0.0
CACNA1G-AS1,0.0
BX323046.1,0.0
C1orf229,0.0
GCSAML,0.0
AC092159.2,0.0
TPO,0.0
AC141930.2,0.0
AC231981.1,0.0
SLC4A1,0.0
AC003043.2,0.0
IL6,0.0
SNHG26,0.0
AC005165.1,0.0
HOXA-AS2,0.0
HOXA10-AS,0.0
HOXA11-AS,0.0
CREB5,0.0
CHN2,0.0
MINDY4,0.0
SOX30,0.0
AL078604.2,0.0
LRCH2,0.0
RUNDC3A,0.0
MAPT-AS1,0.0
RYR2,0.0
ABCA10,0.0
LINC01028,0.0
CACNA1G,0.0
AC006141.1,0.0
TMEM100,0.0
NOG,0.0
AC007114.2,0.0
AC015813.4,0.0
OR4D1,0.0
AC040904.1,0.0
AC005972.3,0.0
GH1,0.0
CEP112,0.0
AC145343.1,0.0
AC005332.7,0.0
AP000915.2,0.0
AP001178.3,0.0
AP000919.4,0.0
AP000919.2,0.0
AP000919.3,0.0
LINC02817,0.0
AL513314.2,0.0
FAM177B,0.0
AC092809.2,0.0
LEFTY2,0.0
AL118511.2,0.0
TRIM67,0.0
LINC00582,0.0
MAP10,0.0
AL122008.1,0.0
TBCE,0.0
AC121320.1,0.0
CHST9,0.0
RNF125,0.0
ASXL3,0.0
AC011815.2,0.0
CELF4,0.0
AC120049.1,0.0
SDK2,0.0
KIF19,0.0
AC064805.1,0.0
HID1-AS1,0.0
FOXJ1,0.0
AANAT,0.0
ENPP7,0.0
AC124319.1,0.0
AC127496.3,0.0
ESRRG,0.0
TGFB2,0.0
SLC30A10,0.0
MRO,0.0
CCDC68,0.0
LINC01415,0.0
AC027097.2,0.0
ALPK2,0.0
MYOM1,0.0
DLGAP1-AS5,0.0
ARHGAP28,0.0
PPP4R1-AS1,0.0
AP001269.2,0.0
ANKRD62,0.0
TTC39C-AS1,0.0
AC090772.3,0.0
AC090125.1,0.0
DIPK1C,0.0
AC015819.2,0.0
LINC01879,0.0
AC018529.2,0.0
ELANE,0.0
GRIN3B,0.0
ADAMTSL5,0.0
AC005256.1,0.0
AC012615.6,0.0
AC104530.1,0.0
AC119403.1,0.0
LIPG,0.0
CR2,0.0
LINC01693,0.0
PROX1,0.0
TNNI1,0.0
IPO9-AS1,0.0
LMOD1,0.0
MYBPH,0.0
LINC01346,0.0
ZC3H11A,0.0
AL592146.2,0.0
SLC26A9,0.0
AC010649.1,0.0
NMRK2,0.0
AL359881.2,0.0
FUT6,0.0
FUT3,0.0
CCBE1,0.0
AC027514.1,0.0
HMSD,0.0
IGFN1,0.0
AGPAT4,0.0
LINC01558,0.0
KIF25-AS1,0.0
AL606970.5,0.0
DACT2,0.0
LINC01624,0.0
AC147651.1,0.0
ELFN1,0.0
AC004160.1,0.0
THSD7A,0.0
ETV1,0.0
AGMO,0.0
AL034417.3,0.0
AL360178.1,0.0
AL121933.2,0.0
AC008764.7,0.0
SLC25A41,0.0
TNFSF14,0.0
AC008760.2,0.0
FCER2,0.0
CLEC4G,0.0
AC008946.1,0.0
AL137796.1,0.0
ANGPTL1,0.0
LINC01344,0.0
LAMC2,0.0
NMNAT2,0.0
AL139424.1,0.0
RGS13,0.0
B3GALT2,0.0
CFHR1,0.0
INSL3,0.0
HAPLN4,0.0
LINC00664,0.0
AL138778.1,0.0
CFHR3,0.0
AC011451.3,0.0
ICAM5,0.0
SMIM10,0.0
AC240274.1,0.0
AC010422.1,0.0
AL683813.1,0.0
OR7C1,0.0
SLC1A6,0.0
EPHX3,0.0
CYP4F22,0.0
AC008894.2,0.0
USHBP1,0.0
LINC01277,0.0
HYMAI,0.0
AL355312.4,0.0
ULBP3,0.0
VIP,0.0
RGS17,0.0
AL355297.4,0.0
AL356417.3,0.0
AL449363.2,0.0
AL359962.2,0.0
Z97200.1,0.0
AL021026.1,0.0
TNFRSF14-AS1,0.0
PAPPA2,0.0
ASTN1,0.0
OR6N1,0.0
CADM3-AS1,0.0
ZNF257,0.0
ZNF99,0.0
AC079466.1,0.0
SLC7A10,0.0
AC008738.2,0.0
AL138930.1,0.0
USF1,0.0
AL592295.5,0.0
AL596325.2,0.0
AL357568.2,0.0
LMX1A,0.0
RXRG,0.0
GPA33,0.0
F2RL3,0.0
LGALS14,0.0
CLC,0.0
GRIK5,0.0
PSG8,0.0
SRRM5,0.0
EML2-AS1,0.0
AC002128.1,0.0
SBSN,0.0
AD000090.1,0.0
UPK1A-AS1,0.0
NFKBID,0.0
AC016590.1,0.0
ZNF573,0.0
FCRL1,0.0
CD1B,0.0
CD1E,0.0
ATP1A2,0.0
SNCB,0.0
FAM153A,0.0
ZNF454,0.0
AC104117.3,0.0
CBY3,0.0
SCGB3A1,0.0
GMDS-DT,0.0
LINC01600,0.0
SERPINB9P1,0.0
LINC00271,0.0
Z97989.1,0.0
Z99289.3,0.0
LINC01268,0.0
AC011479.3,0.0
NCCRP1,0.0
AC010325.2,0.0
KLK10,0.0
SIGLEC7,0.0
HIF3A,0.0
PPP5D1,0.0
GNG8,0.0
S100A7,0.0
TDRD10,0.0
KCNN3,0.0
INSRR,0.0
LINC02772,0.0
AL031728.1,0.0
PLA2G4C-AS1,0.0
SYNGR4,0.0
FCER1A,0.0
SLAMF9,0.0
ZNF813,0.0
AC245884.10,0.0
NCR1,0.0
CLPS,0.0
TMEM150B,0.0
AC006116.11,0.0
ZNF667,0.0
AC005498.1,0.0
AC008403.3,0.0
LHB,0.0
HRC,0.0
SLC6A16,0.0
AC011450.1,0.0
TSKS,0.0
SIGLEC11,0.0
LRRC4B,0.0
ZNF610,0.0
ZNF528-AS1,0.0
FABP7,0.0
NKAIN2,0.0
RSPO3,0.0
KIAA0408,0.0
SOGA3,0.0
H2BFM,0.0
AL133346.1,0.0
LINC01013,0.0
VNN3,0.0
TCF21,0.0
SLC2A12,0.0
AL139274.2,0.0
GJB7,0.0
CNR1,0.0
AL035252.2,0.0
REM1,0.0
AC005498.2,0.0
NUDT4B,0.0
AC245297.3,0.0
MTMR11,0.0
TMOD4,0.0
AL391069.2,0.0
IVL,0.0
SPRR1B,0.0
SPRR2F,0.0
ZFP28,0.0
AC006115.2,0.0
ZIK1,0.0
AC012313.6,0.0
ZNF841,0.0
PPIAL4G,0.0
NNAT,0.0
AL031651.2,0.0
AL359555.4,0.0
AC012313.5,0.0
TCF15,0.0
ANGPT4,0.0
SIRPD,0.0
LINC01730,0.0
ADRA1D,0.0
LINC00654,0.0
BMP2,0.0
SNAP25,0.0
AL050403.2,0.0
ISM1,0.0
OTOR,0.0
WFDC10B,0.0
CDH22,0.0
ZNF334,0.0
AL139351.2,0.0
AL139351.1,0.0
AL031674.1,0.0
CBLN4,0.0
MYH7B,0.0
FAM83C-AS1,0.0
AL591742.2,0.0
DENND2C,0.0
CASQ2,0.0
AC239800.2,0.0
HIST2H3PS2,0.0
ANKRD35,0.0
AC112187.3,0.0
BPI,0.0
AL035665.1,0.0
SRSF12,0.0
AL353135.2,0.0
AL096678.1,0.0
POU3F2,0.0
SOBP,0.0
Z95118.2,0.0
AL359711.2,0.0
AK9,0.0
AL450327.1,0.0
ME1,0.0
EMILIN3,0.0
JPH2,0.0
LINC01260,0.0
PI3,0.0
AP000692.1,0.0
KCNJ6,0.0
PCK1,0.0
AC095032.1,0.0
AL160171.1,0.0
AC016583.2,0.0
SYPL2,0.0
GSTM2,0.0
GSTM5,0.0
KCND3,0.0
AL354760.1,0.0
EDN3,0.0
CDH26,0.0
MIR646HG,0.0
AL121832.1,0.0
BX640514.2,0.0
AL109741.1,0.0
ZNF295-AS1,0.0
TFF2,0.0
AP001627.1,0.0
SLCO4A1-AS1,0.0
NTSR1,0.0
AL121845.4,0.0
CU639417.4,0.0
CU633906.5,0.0
LINC02246,0.0
AJ009632.2,0.0
MIR99AHG,0.0
LINC01549,0.0
AL109761.1,0.0
AP000229.1,0.0
MRAP,0.0
BX322562.1,0.0
AJ239328.1,0.0
AP001469.3,0.0
DIP2A-IT1,0.0
ESM1,0.0
AP000547.3,0.0
AC000068.2,0.0
AC007663.3,0.0
KCNJ15,0.0
LINC01700,0.0
IGSF5,0.0
AL596214.1,0.0
AC099568.2,0.0
GFI1,0.0
AC105942.1,0.0
FRRS1,0.0
AC034238.1,0.0
AL031123.5,0.0
SYCP2L,0.0
AL023583.1,0.0
AL136305.1,0.0
HIST1H1E,0.0
AL353759.1,0.0
HIST1H1D,0.0
AL021807.1,0.0
HIST1H2AG,0.0
PRSS35,0.0
TMEM217,0.0
AL590999.1,0.0
AC008937.3,0.0
AP001065.3,0.0
LINC00165,0.0
RASL10A,0.0
DIRAS3,0.0
LRRIQ3,0.0
ST6GALNAC3,0.0
AL035409.1,0.0
AC093433.2,0.0
LPAR3,0.0
AL360219.1,0.0
AC092807.3,0.0
IGLV6-57,0.0
IGLV1-40,0.0
IGLV3-21,0.0
IGLV3-10,0.0
AATBC,0.0
AP001059.1,0.0
AP001062.3,0.0
SLC16A8,0.0
AL031590.1,0.0
MGAT3,0.0
AL035681.1,0.0
TNFRSF13C,0.0
AC104170.1,0.0
AL050343.2,0.0
AL513218.1,0.0
SLC1A7,0.0
AL590440.2,0.0
AC119674.1,0.0
AL136985.2,0.0
AC099792.1,0.0
NFIA-AS2,0.0
AC099791.4,0.0
CACHD1,0.0
TAFA5,0.0
IL17REL,0.0
PANX2,0.0
AL022328.3,0.0
AL022328.2,0.0
SHOX,0.0
LINC01546,0.0
NLGN4X,0.0
RSPO1,0.0
AC004264.1,0.0
LINC01521,0.0
RFPL2,0.0
SYN3,0.0
Z95114.4,0.0
C22orf23,0.0
AL031587.3,0.0
AL031595.3,0.0
GNMT,0.0
TTBK1,0.0
TMEM151B,0.0
ENPP4,0.0
AL035670.1,0.0
SLC25A27,0.0
PTCHD4,0.0
ADGRB3,0.0
AL365226.2,0.0
AL590428.1,0.0
FILIP1,0.0
TSBP1-AS1,0.0
Z97832.2,0.0
ARMC12,0.0
AL117329.1,0.0
GJA9,0.0
AL603839.3,0.0
TMEM269,0.0
AL139289.2,0.0
MOB3C,0.0
TAL1,0.0
AL135960.1,0.0
TRABD2B,0.0
AL109659.2,0.0
AC079142.1,0.0
MID1,0.0
AC073529.1,0.0
FAM9C,0.0
VEGFD,0.0
Z93241.1,0.0
ATP5MGL,0.0
MTRNR2L10,0.0
ZC4H2,0.0
AL034397.3,0.0
LINC00891,0.0
BMX,0.0
RS1,0.0
CNKSR2,0.0
KLHL34,0.0
FAM110D,0.0
C1orf232,0.0
AL360012.1,0.0
HCRTR1,0.0
AL049795.2,0.0
DCDC2B,0.0
FNDC5,0.0
CSMD2,0.0
AL031432.4,0.0
AL031432.3,0.0
RHCE,0.0
EXTL1,0.0
KLHL4,0.0
PABPC5,0.0
DIAPH2-AS1,0.0
LINC01545,0.0
RGN,0.0
SYN1,0.0
RAB3C,0.0
GATA1,0.0
AC010359.3,0.0
GAGE10,0.0
AL158055.1,0.0
MAGED4,0.0
PWWP3B,0.0
AL109811.1,0.0
ANGPTL7,0.0
LINC02766,0.0
LRRC38,0.0
DANT2,0.0
LINC01285,0.0
TMEM255A,0.0
GRIA3,0.0
AL121601.1,0.0
LINC00629,0.0
PAK3,0.0
CAPN6,0.0
Z68871.1,0.0
Z93943.1,0.0
AVPR2,0.0
RCAN3AS,0.0
HIST1H2BO,0.0
HCG9,0.0
TRIM31,0.0
AL662797.1,0.0
LINC00243,0.0
AL662884.1,0.0
RAB44,0.0
Z85996.3,0.0
AC012213.3,0.0
AC234775.3,0.0
ZFPM2,0.0
MDS2,0.0
CNR2,0.0
MYOM3,0.0
ZNF391,0.0
